,Model,Scenario,Region,Variable,Unit,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
199301,REMIND-MAgPIE 3.3-4.8,Delayed transition,REMIND-MAgPIE 3.3-4.8|EU 28,Primary Energy|Gas|Heat,EJ/yr,0.4760005,0.1641525,0.0010568,0.0005295,0.0003155,0.0001386,3.6e-05,4.299999999999999e-06,4.4e-06,,4.299999999999999e-06,,0.0,,0.0,,0.0
199302,REMIND-MAgPIE 3.3-4.8,Delayed transition,REMIND-MAgPIE 3.3-4.8|EU 28,Primary Energy|Gas|Hydrogen,EJ/yr,0.0848522,0.3246333,0.5606138,0.6533860999999999,0.1680245,0.0102595,0.0094292999999999,0.0079695,0.0056216,,7.9e-06,,0.0,,0.0,,0.0
199303,REMIND-MAgPIE 3.3-4.8,Delayed transition,REMIND-MAgPIE 3.3-4.8|EU 28,Primary Energy|Gas|Liquids,EJ/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0
199304,REMIND-MAgPIE 3.3-4.8,Delayed transition,REMIND-MAgPIE 3.3-4.8|EU 28,Primary Energy|Gas|w/ CCS,EJ/yr,0.0,0.0108643,0.010859,0.0108203,0.0106525,0.0102387,0.0094100999999999,0.007953,0.0056094,,7.4e-06,,3.1e-06,,2.5e-06,,1.5e-06
199305,REMIND-MAgPIE 3.3-4.8,Delayed transition,REMIND-MAgPIE 3.3-4.8|EU 28,Primary Energy|Gas|w/o CCS,EJ/yr,17.1562907,16.8256443,14.0160199,10.7099967,3.653391,1.5484863,1.232787,1.0939747,1.008798,,0.7363175999999999,,0.5851582999999999,,0.5294895,,0.3231298
199306,REMIND-MAgPIE 3.3-4.8,Delayed transition,REMIND-MAgPIE 3.3-4.8|EU 28,Primary Energy|Geothermal,EJ/yr,0.1410802,0.1354475,0.126276,0.1413803,0.2377244,0.446902,0.7909744,1.2624865,2.0414013,,2.6987955,,2.8650249,,2.6149127,,2.3472605
199307,REMIND-MAgPIE 3.3-4.8,Delayed transition,REMIND-MAgPIE 3.3-4.8|EU 28,Primary Energy|Hydro,EJ/yr,1.3133493,1.3788022,1.3983223,1.4005339,1.3864322,1.3566624,1.3190629,1.279462,1.24318,,1.1868932,,1.1809401,,1.1809401,,1.1809401
199308,REMIND-MAgPIE 3.3-4.8,Delayed transition,REMIND-MAgPIE 3.3-4.8|EU 28,Primary Energy|Non-Biomass Renewables,EJ/yr,4.1913201,6.795425499999999,10.4587425,14.5066866,18.6329348,20.915169,22.0267183,22.5612784,23.7976519,,23.3879686,,24.4663211,,25.72523349999999,,26.100757
199309,REMIND-MAgPIE 3.3-4.8,Delayed transition,REMIND-MAgPIE 3.3-4.8|EU 28,Primary Energy|Nuclear,EJ/yr,2.788707,2.648222,2.1705483,1.6284588,1.090205,0.6267634999999999,0.3168952,0.1404412,0.0361962,,0.000111,,0.0,,0.0,,0.0
199310,REMIND-MAgPIE 3.3-4.8,Delayed transition,REMIND-MAgPIE 3.3-4.8|EU 28,Primary Energy|Oil,EJ/yr,24.7993348,22.4104989,19.473947,15.944591,9.5971608,7.218663700000001,5.6507711,4.743491100000001,3.727554800000001,,2.7600134,,2.3103379,,1.9394438,,1.196486
199311,REMIND-MAgPIE 3.3-4.8,Delayed transition,REMIND-MAgPIE 3.3-4.8|EU 28,Primary Energy|Oil|w/o CCS,EJ/yr,24.7993348,22.4104989,19.473947,15.944591,9.5971608,7.218663700000001,5.6507711,4.743491100000001,3.727554800000001,,2.7600134,,2.3103379,,1.9394438,,1.196486
199312,REMIND-MAgPIE 3.3-4.8,Delayed transition,REMIND-MAgPIE 3.3-4.8|EU 28,Primary Energy|Solar,EJ/yr,0.8193184,2.0702261,4.0524295,5.927014599999999,8.0054987,8.63281,8.4995604,8.021116399999999,7.423348600000001,,6.4431219,,7.034511699999999,,7.7768113,,8.292968099999998
199313,REMIND-MAgPIE 3.3-4.8,Delayed transition,REMIND-MAgPIE 3.3-4.8|EU 28,Primary Energy|Wind,EJ/yr,1.9175722,3.2109497,4.8817147,7.0377578,9.0032795,10.4787946,11.4171207,11.9982134,13.089722,,13.059158,,13.3858443,,14.1525694,,14.2795883
200427,REMIND-MAgPIE 3.3-4.8,Delayed transition,REMIND-MAgPIE 3.3-4.8|Japan,Price|Carbon,US$2010/t CO2,16.800015232,16.843765344,16.975015456,219.767308208,384.051816176,548.336324144,712.620832112,717.319522416,722.018212832,,731.4155934400001,,740.8129741600001,,750.21035488,,759.6077356000001
200481,REMIND-MAgPIE 3.3-4.8,Delayed transition,REMIND-MAgPIE 3.3-4.8|Japan,Primary Energy,EJ/yr,18.5175327,18.2258048,17.0040949,14.6318147,10.2961696,8.5447461,8.782098399999999,8.8438489,9.0185543,,8.258941499999999,,7.658987499999999,,7.107234999999999,,6.5874076
200482,REMIND-MAgPIE 3.3-4.8,Delayed transition,REMIND-MAgPIE 3.3-4.8|Japan,Primary Energy|Biomass,EJ/yr,0.9747778,1.1700565,1.3167112,1.3425361,1.6692148,2.23307,2.472769599999999,2.5262628,2.502215,,2.3304997,,2.3315576,,2.1894388,,2.2787229
200483,REMIND-MAgPIE 3.3-4.8,Delayed transition,REMIND-MAgPIE 3.3-4.8|Japan,Primary Energy|Biomass|1st Generation,EJ/yr,0.0,0.0,0.0,0.0,0.0006840999999999,0.0007172,0.0007546,0.0007546,0.0007546,,0.0007546,,0.0007546,,0.0007546,,0.0007546
200484,REMIND-MAgPIE 3.3-4.8,Delayed transition,REMIND-MAgPIE 3.3-4.8|Japan,Primary Energy|Biomass|Electricity,EJ/yr,0.5879623999999999,0.7967006999999999,0.9264989,0.9216914000000002,0.9433111,0.9267563,0.8547742000000002,0.7544867999999999,0.621713,,0.3324785,,0.2228623,,0.1936646,,0.1891766
200485,REMIND-MAgPIE 3.3-4.8,Delayed transition,REMIND-MAgPIE 3.3-4.8|Japan,Primary Energy|Biomass|Electricity|w/ CCS,EJ/yr,0.0,0.0,0.0,0.0126591,0.0728578999999999,0.1252277,0.1425832,0.1567037,0.1722245,,0.1961749,,0.2064237,,0.1785001,,0.1748359
200486,REMIND-MAgPIE 3.3-4.8,Delayed transition,REMIND-MAgPIE 3.3-4.8|Japan,Primary Energy|Biomass|Electricity|w/o CCS,EJ/yr,0.5879623999999999,0.7967006999999999,0.9264989,0.9090323,0.8704532,0.8015286,0.712191,0.5977830999999999,0.4494886000000001,,0.1363037,,0.0164386,,0.0151645,,0.0143407
200487,REMIND-MAgPIE 3.3-4.8,Delayed transition,REMIND-MAgPIE 3.3-4.8|Japan,Primary Energy|Biomass|Energy Crops,EJ/yr,0.0,0.0,0.0,0.0,0.2762335,0.7765694999999999,0.9659747,0.9538035,0.8195891,,0.4514401,,0.291527,,0.0,,0.0
200488,REMIND-MAgPIE 3.3-4.8,Delayed transition,REMIND-MAgPIE 3.3-4.8|Japan,Primary Energy|Biomass|Gases,EJ/yr,0.0256187,0.0255904,0.0254668,0.0317813999999999,0.0878034,0.1514913000000001,0.1488056,0.1441347,0.1363145,,0.1360889,,0.136957,,0.1668187,,0.2336038
200489,REMIND-MAgPIE 3.3-4.8,Delayed transition,REMIND-MAgPIE 3.3-4.8|Japan,Primary Energy|Biomass|Heat,EJ/yr,0.0001518,0.000149,0.0001443,0.0001307,0.0001061,6.94e-05,3.180000000000001e-05,1.35e-05,1.62e-05,,1.84e-05,,1.41e-05,,9.9e-06,,5.7e-06
200490,REMIND-MAgPIE 3.3-4.8,Delayed transition,REMIND-MAgPIE 3.3-4.8|Japan,Primary Energy|Biomass|Hydrogen,EJ/yr,0.0055676,0.0343567,0.0810163,0.1110344,0.2714488,0.6534228999999999,0.8346405000000001,0.8671691,0.8376679,,0.6970742,,0.4209885000000001,,0.1431455,,0.1360247
200491,REMIND-MAgPIE 3.3-4.8,Delayed transition,REMIND-MAgPIE 3.3-4.8|Japan,Primary Energy|Biomass|Liquids,EJ/yr,0.0011432,0.0148298,0.0555896,0.1211621,0.2627263,0.454141,0.6132901,0.7433372999999999,0.8900453,,1.1520556,,1.546053,,1.6829006,,1.7170949
200492,REMIND-MAgPIE 3.3-4.8,Delayed transition,REMIND-MAgPIE 3.3-4.8|Japan,Primary Energy|Biomass|Modern,EJ/yr,0.9740707,1.1694565,1.3162313,1.3421936,1.6690307,2.2330205,2.472769599999999,2.5262628,2.502215,,2.3304997,,2.3315576,,2.1894388,,2.2787229
200493,REMIND-MAgPIE 3.3-4.8,Delayed transition,REMIND-MAgPIE 3.3-4.8|Japan,Primary Energy|Biomass|Residues,EJ/yr,0.9747777,1.1700565,1.3167111,1.3425361,1.3922972,1.4557834,1.5060403,1.5717046,1.6818712,,1.878305,,2.039276,,2.1886842,,2.2779683
200494,REMIND-MAgPIE 3.3-4.8,Delayed transition,REMIND-MAgPIE 3.3-4.8|Japan,Primary Energy|Biomass|Solids,EJ/yr,0.3543341,0.2984299000000001,0.2279953,0.1567361,0.1038191,0.0471891,0.0212274,0.0171215,0.016458,,0.0127839,,0.0046827,,0.0028997,,0.0028171
200495,REMIND-MAgPIE 3.3-4.8,Delayed transition,REMIND-MAgPIE 3.3-4.8|Japan,Primary Energy|Biomass|Traditional,EJ/yr,0.0007070999999999,0.0006,0.0004798,0.0003425,0.0001841,4.960000000000001e-05,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0
200496,REMIND-MAgPIE 3.3-4.8,Delayed transition,REMIND-MAgPIE 3.3-4.8|Japan,Primary Energy|Coal,EJ/yr,4.913667200000001,4.3885293,3.6696049,2.6921937,0.8026148000000001,0.0838934,0.0311898,0.0094902999999999,0.007861,,0.0037451,,0.0019081,,0.0019027,,0.001799
200497,REMIND-MAgPIE 3.3-4.8,Delayed transition,REMIND-MAgPIE 3.3-4.8|Japan,Primary Energy|Coal|Electricity,EJ/yr,2.4883957,2.0049536,1.5044681,0.9304238,0.3825364,0.0374493999999999,0.0107725,0.0001792,8.810000000000001e-05,,1.63e-05,,2.9e-06,,1.4e-06,,1.1e-06
200498,REMIND-MAgPIE 3.3-4.8,Delayed transition,REMIND-MAgPIE 3.3-4.8|Japan,Primary Energy|Coal|Electricity|w/ CCS,EJ/yr,0.0,0.0,0.0,5.8e-06,5.8e-06,5.8e-06,5.8e-06,5.7e-06,5.7e-06,,5.7e-06,,2.9e-06,,1.4e-06,,1.1e-06
200499,REMIND-MAgPIE 3.3-4.8,Delayed transition,REMIND-MAgPIE 3.3-4.8|Japan,Primary Energy|Coal|Electricity|w/o CCS,EJ/yr,2.4883957,2.0049536,1.5044681,0.930418,0.3825306,0.0374436,0.0107667,0.0001735,8.24e-05,,1.06e-05,,0.0,,0.0,,0.0
200500,REMIND-MAgPIE 3.3-4.8,Delayed transition,REMIND-MAgPIE 3.3-4.8|Japan,Primary Energy|Coal|Gases,EJ/yr,0.0002789,0.0002226,0.0001668,0.0001107,5.570000000000001e-05,1.43e-05,4.7e-06,4.7e-06,4.7e-06,,4.7e-06,,0.0,,0.0,,0.0
200501,REMIND-MAgPIE 3.3-4.8,Delayed transition,REMIND-MAgPIE 3.3-4.8|Japan,Primary Energy|Coal|Heat,EJ/yr,0.0532419,0.0772124,0.1028752,0.0851076,0.0590045,0.0333255,0.0094417999999999,8.9e-06,7.3e-06,,3.9e-06,,0.0,,0.0,,0.0
200502,REMIND-MAgPIE 3.3-4.8,Delayed transition,REMIND-MAgPIE 3.3-4.8|Japan,Primary Energy|Coal|Hydrogen,EJ/yr,1.81e-05,1.35e-05,9.4e-06,1.02e-05,8.599999999999999e-06,8.599999999999999e-06,8.599999999999999e-06,8.599999999999999e-06,8.599999999999999e-06,,8.599999999999999e-06,,2.1e-06,,1.9e-06,,1.2e-06
200503,REMIND-MAgPIE 3.3-4.8,Delayed transition,REMIND-MAgPIE 3.3-4.8|Japan,Primary Energy|Coal|Liquids,EJ/yr,0.0,0.0,6.7e-06,1.34e-05,1.34e-05,1.34e-05,1.34e-05,1.34e-05,1.34e-05,,1.34e-05,,3.1e-06,,2.7e-06,,1.8e-06
200504,REMIND-MAgPIE 3.3-4.8,Delayed transition,REMIND-MAgPIE 3.3-4.8|Japan,Primary Energy|Coal|Solids,EJ/yr,2.3717326,2.3061272,2.0620787,1.676528,0.3609962,0.0130822,0.0109488,0.0092754,0.0077388,,0.0036981,,0.0018999,,0.0018966,,0.0017948
200505,REMIND-MAgPIE 3.3-4.8,Delayed transition,REMIND-MAgPIE 3.3-4.8|Japan,Primary Energy|Coal|w/ CCS,EJ/yr,0.0,0.0,0.0,1.7e-05,1.7e-05,1.7e-05,1.7e-05,1.7e-05,1.7e-05,,1.69e-05,,8.2e-06,,6e-06,,4.2e-06
200506,REMIND-MAgPIE 3.3-4.8,Delayed transition,REMIND-MAgPIE 3.3-4.8|Japan,Primary Energy|Coal|w/o CCS,EJ/yr,4.913667200000001,4.3885293,3.6696049,2.6921768,0.8025978,0.0838764,0.0311728,0.0094732999999999,0.0078441,,0.0037282,,0.0018999,,0.0018966,,0.0017948
200507,REMIND-MAgPIE 3.3-4.8,Delayed transition,REMIND-MAgPIE 3.3-4.8|Japan,Primary Energy|Fossil,EJ/yr,16.6002264,15.8328528,14.2155565,11.4468898,5.855669400000001,2.6343189,2.1757528,1.9260787,1.7626028,,1.3644063,,0.9593289,,0.7788747,,0.5369792000000001
200508,REMIND-MAgPIE 3.3-4.8,Delayed transition,REMIND-MAgPIE 3.3-4.8|Japan,Primary Energy|Fossil|w/ CCS,EJ/yr,0.0,0.0,0.0,0.0009921,0.0022409,0.0022361,0.0022157,0.0021594,0.0020376,,0.0014347,,0.0002476,,7.4e-06,,5.099999999999999e-06
200509,REMIND-MAgPIE 3.3-4.8,Delayed transition,REMIND-MAgPIE 3.3-4.8|Japan,Primary Energy|Fossil|w/o CCS,EJ/yr,16.6002264,15.8328528,14.2155565,11.4458976,5.8534284,2.6320828,2.1735371,1.9239193,1.7605652,,1.3629716,,0.9590813,,0.7788672,,0.5369741
200510,REMIND-MAgPIE 3.3-4.8,Delayed transition,REMIND-MAgPIE 3.3-4.8|Japan,Primary Energy|Gas,EJ/yr,3.9861643,4.1180001,3.9946919,3.5945868,1.6284574,0.3760102,0.3594168,0.4634860000000001,0.6841210999999999,,0.9577675,,0.9258271,,0.7513082,,0.5070163999999999
200511,REMIND-MAgPIE 3.3-4.8,Delayed transition,REMIND-MAgPIE 3.3-4.8|Japan,Primary Energy|Gas|Electricity,EJ/yr,2.4078935,2.5493089,2.4559195,2.2348652,0.9945231,0.128083,0.059476,0.0436425,0.026902,,0.0031165,,5.2e-06,,1.9e-06,,1e-06
200512,REMIND-MAgPIE 3.3-4.8,Delayed transition,REMIND-MAgPIE 3.3-4.8|Japan,Primary Energy|Gas|Electricity|w/ CCS,EJ/yr,0.0,0.0,0.0,3.5e-06,3.6e-06,3.6e-06,3.5e-06,3.5e-06,3.5e-06,,3.4e-06,,1.6e-06,,1.4e-06,,9e-07
200513,REMIND-MAgPIE 3.3-4.8,Delayed transition,REMIND-MAgPIE 3.3-4.8|Japan,Primary Energy|Gas|Electricity|w/o CCS,EJ/yr,2.4078935,2.5493089,2.4559195,2.2348617,0.9945195,0.1280794,0.0594725,0.043639,0.0268985,,0.003113,,3.6e-06,,5e-07,,0.0
200514,REMIND-MAgPIE 3.3-4.8,Delayed transition,REMIND-MAgPIE 3.3-4.8|Japan,Primary Energy|Gas|Gases,EJ/yr,1.5706515,1.5635849,1.5248381,1.3432702,0.6070673999999999,0.1874248,0.1678574,0.176766,0.2053724,,0.1947094,,0.1772981,,0.1434278,,0.0859613
200515,REMIND-MAgPIE 3.3-4.8,Delayed transition,REMIND-MAgPIE 3.3-4.8|Japan,Primary Energy|Gas|Heat,EJ/yr,0.0041266,0.0010155,5.34e-05,3.65e-05,2.02e-05,8.8e-06,7.3e-06,8e-06,9.1e-06,,9.3e-06,,3.1e-06,,4e-07,,0.0
200516,REMIND-MAgPIE 3.3-4.8,Delayed transition,REMIND-MAgPIE 3.3-4.8|Japan,Primary Energy|Gas|Hydrogen,EJ/yr,0.0034927,0.0040907999999999,0.0138808,0.0141698,0.0089732,0.0033575,0.0022156,0.0021574,0.0020327,,0.0014183,,0.0002378,,0.0,,0.0
200517,REMIND-MAgPIE 3.3-4.8,Delayed transition,REMIND-MAgPIE 3.3-4.8|Japan,Primary Energy|Gas|Liquids,EJ/yr,0.0,0.0,0.0,0.002245,0.0178735,0.0571362,0.1298605,0.240912,0.449805,,0.7585139999999999,,0.7482828999999999,,0.6078782,,0.4210542
200518,REMIND-MAgPIE 3.3-4.8,Delayed transition,REMIND-MAgPIE 3.3-4.8|Japan,Primary Energy|Gas|w/ CCS,EJ/yr,0.0,0.0,0.0,0.0009752,0.0022239,0.0022192,0.0021987,0.0021424,0.0020207,,0.0014179,,0.0002394,,1.4e-06,,9e-07
200519,REMIND-MAgPIE 3.3-4.8,Delayed transition,REMIND-MAgPIE 3.3-4.8|Japan,Primary Energy|Gas|w/o CCS,EJ/yr,3.9861643,4.1180001,3.9946919,3.5936116,1.6262334,0.3737910999999999,0.3572181,0.4613436,0.6821003999999999,,0.9563496,,0.9255877,,0.7513067999999999,,0.5070155
200520,REMIND-MAgPIE 3.3-4.8,Delayed transition,REMIND-MAgPIE 3.3-4.8|Japan,Primary Energy|Geothermal,EJ/yr,0.0520598,0.0507211,0.0485932,0.0509939,0.0609951,0.0807238,0.1104852,0.1481952,0.20695,,0.2477799,,0.2503359,,0.2333538,,0.2145201
200521,REMIND-MAgPIE 3.3-4.8,Delayed transition,REMIND-MAgPIE 3.3-4.8|Japan,Primary Energy|Hydro,EJ/yr,0.3315795,0.3585558,0.3805067,0.4018575,0.4225592,0.4347046000000001,0.4369541000000001,0.4359882000000001,0.4360029000000001,,0.4246148000000001,,0.4156769000000001,,0.4127358,,0.4148502000000001
200522,REMIND-MAgPIE 3.3-4.8,Delayed transition,REMIND-MAgPIE 3.3-4.8|Japan,Primary Energy|Non-Biomass Renewables,EJ/yr,0.7018684999999999,0.8039357,0.9506884,1.3671653,2.3680411,3.3917818,3.9280088,4.233230400000001,4.622147399999999,,4.449601700000001,,4.267994099999999,,4.067176599999999,,3.7386762
200523,REMIND-MAgPIE 3.3-4.8,Delayed transition,REMIND-MAgPIE 3.3-4.8|Japan,Primary Energy|Nuclear,EJ/yr,0.24066,0.4189597,0.5211389,0.4752235,0.4032443,0.2855754,0.2055672,0.158277,0.1315891,,0.1144338,,0.1001069,,0.0717448,,0.0330293
200524,REMIND-MAgPIE 3.3-4.8,Delayed transition,REMIND-MAgPIE 3.3-4.8|Japan,Primary Energy|Oil,EJ/yr,7.7003949,7.326323400000001,6.551259700000001,5.160109299999999,3.4245972,2.1744153,1.7851462,1.4531024,1.0706206,,0.4028937,,0.0315937,,0.0256638,,0.0281638
200525,REMIND-MAgPIE 3.3-4.8,Delayed transition,REMIND-MAgPIE 3.3-4.8|Japan,Primary Energy|Oil|w/o CCS,EJ/yr,7.7003949,7.326323400000001,6.551259700000001,5.160109299999999,3.4245972,2.1744153,1.7851462,1.4531024,1.0706206,,0.4028937,,0.0315937,,0.0256638,,0.0281638
200526,REMIND-MAgPIE 3.3-4.8,Delayed transition,REMIND-MAgPIE 3.3-4.8|Japan,Primary Energy|Solar,EJ/yr,0.2858177000000001,0.3415517,0.4159264000000001,0.6441624999999999,1.0929694,1.458088,1.4958939,1.4656698,1.4427839,,1.2334238,,1.1629063,,1.0888558,,1.0193324
200527,REMIND-MAgPIE 3.3-4.8,Delayed transition,REMIND-MAgPIE 3.3-4.8|Japan,Primary Energy|Wind,EJ/yr,0.0324115,0.0531071,0.1056621,0.2701514,0.7915173999999998,1.4182654,1.8846756,2.183377200000001,2.5364106,,2.5437832,,2.439074999999999,,2.3322313,,2.0899735
204069,REMIND-MAgPIE 3.3-4.8,Delayed transition,REMIND-MAgPIE 3.3-4.8|United States of America,Price|Carbon,US$2010/t CO2,22.400020384,22.421895328,22.487520496,242.295463984,429.108127616,615.920791248,802.7334549919999,804.4283912000001,806.1233274080001,,809.5131999360001,,812.9030724639999,,816.292944992,,819.68281752
204123,REMIND-MAgPIE 3.3-4.8,Delayed transition,REMIND-MAgPIE 3.3-4.8|United States of America,Primary Energy,EJ/yr,84.2229043,83.4643623,79.45451900000002,68.8956511,52.57251330000001,50.709141,52.0381877,51.9730689,52.8615811,,49.9970318,,48.243254,,47.6882433,,47.5707037
204124,REMIND-MAgPIE 3.3-4.8,Delayed transition,REMIND-MAgPIE 3.3-4.8|United States of America,Primary Energy|Biomass,EJ/yr,4.059841100000001,4.7910658,5.081516199999999,5.112265799999999,7.6489937,10.7606708,12.8332092,13.8506037,14.2230242,,13.0997679,,11.3169808,,9.0103391,,8.1603388
204125,REMIND-MAgPIE 3.3-4.8,Delayed transition,REMIND-MAgPIE 3.3-4.8|United States of America,Primary Energy|Biomass|1st Generation,EJ/yr,0.4047991,0.8503918000000001,1.0651265,1.1061433,1.9556745,1.9900777,2.0600135,2.0600135,2.0600135,,2.0077761,,2.0600135,,2.0600135,,2.0600135
204126,REMIND-MAgPIE 3.3-4.8,Delayed transition,REMIND-MAgPIE 3.3-4.8|United States of America,Primary Energy|Biomass|Electricity,EJ/yr,0.8507523,0.8257073,0.7898723999999999,0.7771764,0.9141384,0.9733257,0.9504478,0.9651697,0.9933236,,0.9244516,,0.7943496,,0.6012344999999999,,0.5389366
204127,REMIND-MAgPIE 3.3-4.8,Delayed transition,REMIND-MAgPIE 3.3-4.8|United States of America,Primary Energy|Biomass|Electricity|w/ CCS,EJ/yr,0.0,0.0007436,0.0008972,0.0635731,0.3462816,0.5949708,0.7404375999999999,0.8545632999999999,0.9311251,,0.9094083,,0.7942452999999999,,0.6011618999999999,,0.5388948000000001
204128,REMIND-MAgPIE 3.3-4.8,Delayed transition,REMIND-MAgPIE 3.3-4.8|United States of America,Primary Energy|Biomass|Electricity|w/o CCS,EJ/yr,0.8507523,0.8249637,0.7889752,0.7136032999999999,0.5678568,0.3783549,0.2100103,0.1106065,0.0621985,,0.0150433,,0.0001043,,7.26e-05,,4.18e-05
204129,REMIND-MAgPIE 3.3-4.8,Delayed transition,REMIND-MAgPIE 3.3-4.8|United States of America,Primary Energy|Biomass|Energy Crops,EJ/yr,0.0,0.0,0.0,0.0,1.5860138,4.6136495,6.5593889,7.5515018,7.8198251,,6.521635,,4.478661900000001,,1.9579881,,0.9305219
204130,REMIND-MAgPIE 3.3-4.8,Delayed transition,REMIND-MAgPIE 3.3-4.8|United States of America,Primary Energy|Biomass|Gases,EJ/yr,0.4253807000000001,0.5511342,0.6054298,0.6616138999999999,0.9736094,1.2998795,1.2665532,1.1630598,1.0303997,,0.82198,,0.6380054000000001,,0.3575833,,0.2492091
204131,REMIND-MAgPIE 3.3-4.8,Delayed transition,REMIND-MAgPIE 3.3-4.8|United States of America,Primary Energy|Biomass|Heat,EJ/yr,0.6259936,0.8919322999999999,1.0693769,1.0312475,0.9673398,0.8701414000000002,0.7459976,0.6078789,0.4595303,,0.1743056,,9.48e-05,,6.64e-05,,3.86e-05
204132,REMIND-MAgPIE 3.3-4.8,Delayed transition,REMIND-MAgPIE 3.3-4.8|United States of America,Primary Energy|Biomass|Hydrogen,EJ/yr,0.0498564,0.2279417,0.3376877,0.5023772999999999,1.5423333,3.313645599999999,4.232628300000001,4.4115743,4.2922103,,3.7148012,,2.4277413,,0.6907819,,0.3223603
204133,REMIND-MAgPIE 3.3-4.8,Delayed transition,REMIND-MAgPIE 3.3-4.8|United States of America,Primary Energy|Biomass|Liquids,EJ/yr,0.4047991,0.9099233,1.2832807,1.5102685,2.9431873,4.2226404,5.637574899999999,6.7029124,7.4475499,,7.464218,,7.456781100000001,,7.3606675,,7.0497915
204134,REMIND-MAgPIE 3.3-4.8,Delayed transition,REMIND-MAgPIE 3.3-4.8|United States of America,Primary Energy|Biomass|Modern,EJ/yr,4.059841100000001,4.7910658,5.081516199999999,5.112265799999999,7.6489937,10.7606708,12.8332092,13.8506037,14.2230242,,13.0997679,,11.3169808,,9.0103391,,8.1603388
204135,REMIND-MAgPIE 3.3-4.8,Delayed transition,REMIND-MAgPIE 3.3-4.8|United States of America,Primary Energy|Biomass|Residues,EJ/yr,3.6550419,3.940674,4.0163897,4.0061225,4.107305299999999,4.1569436,4.2138068,4.239088400000001,4.343185499999999,,4.5703568,,4.7783053,,4.9923375,,5.1698033
204136,REMIND-MAgPIE 3.3-4.8,Delayed transition,REMIND-MAgPIE 3.3-4.8|United States of America,Primary Energy|Biomass|Solids,EJ/yr,1.703059,1.3844271,0.9958687,0.6295820999999998,0.3083856,0.0810383,7.3e-06,8.599999999999999e-06,1.05e-05,,1.15e-05,,8.5e-06,,5.5e-06,,2.6e-06
204137,REMIND-MAgPIE 3.3-4.8,Delayed transition,REMIND-MAgPIE 3.3-4.8|United States of America,Primary Energy|Biomass|Traditional,EJ/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0
204138,REMIND-MAgPIE 3.3-4.8,Delayed transition,REMIND-MAgPIE 3.3-4.8|United States of America,Primary Energy|Coal,EJ/yr,11.8228162,9.8379741,6.5845654,3.9350934,0.508259,0.4470802,0.4017226,0.2226851,0.1743287,,0.0753003,,0.0726522,,0.0723515,,0.0670534
204139,REMIND-MAgPIE 3.3-4.8,Delayed transition,REMIND-MAgPIE 3.3-4.8|United States of America,Primary Energy|Coal|Electricity,EJ/yr,10.1169433,8.195536900000002,4.7161073,2.144735,0.0051561,0.0043161999999999,0.0035465,0.0029632,0.0024258,,0.0008686,,1.4e-05,,9.8e-06,,5.7e-06
204140,REMIND-MAgPIE 3.3-4.8,Delayed transition,REMIND-MAgPIE 3.3-4.8|United States of America,Primary Energy|Coal|Electricity|w/ CCS,EJ/yr,0.0,0.0033296,0.0033289,0.0033205,0.0032904,0.003216,0.0030671,0.0028053,0.0023843,,0.0008391,,2e-07,,2e-07,,1e-07
204141,REMIND-MAgPIE 3.3-4.8,Delayed transition,REMIND-MAgPIE 3.3-4.8|United States of America,Primary Energy|Coal|Electricity|w/o CCS,EJ/yr,10.1169433,8.1922073,4.7127784,2.1414145,0.0018657,0.0011001,0.0004793,0.0001579,4.15e-05,,2.95e-05,,1.38e-05,,9.6e-06,,5.6e-06
204142,REMIND-MAgPIE 3.3-4.8,Delayed transition,REMIND-MAgPIE 3.3-4.8|United States of America,Primary Energy|Coal|Gases,EJ/yr,0.0001304,9.77e-05,6.75e-05,4.02e-05,1.77e-05,4.7e-06,4.7e-06,4.7e-06,4.7e-06,,4.7e-06,,0.0,,0.0,,0.0
204143,REMIND-MAgPIE 3.3-4.8,Delayed transition,REMIND-MAgPIE 3.3-4.8|United States of America,Primary Energy|Coal|Heat,EJ/yr,0.1424836,0.1074487,0.0820453,0.0505222,0.0273142,0.0071553,0.0001031,4.710000000000001e-05,4.1e-06,,4.1e-06,,0.0,,0.0,,0.0
204144,REMIND-MAgPIE 3.3-4.8,Delayed transition,REMIND-MAgPIE 3.3-4.8|United States of America,Primary Energy|Coal|Hydrogen,EJ/yr,2.72e-05,2.03e-05,1.86e-05,1.3e-05,8.599999999999999e-06,8.599999999999999e-06,8.599999999999999e-06,8.599999999999999e-06,9e-06,,8.599999999999999e-06,,3.5e-06,,3e-06,,1.9e-06
204145,REMIND-MAgPIE 3.3-4.8,Delayed transition,REMIND-MAgPIE 3.3-4.8|United States of America,Primary Energy|Coal|Liquids,EJ/yr,0.0,0.0,1.34e-05,1.34e-05,1.34e-05,1.34e-05,1.34e-05,1.34e-05,1.34e-05,,1.34e-05,,5.2e-06,,4.4e-06,,2.9e-06
